n_topic,seed_a,seed_b,iter_a,iter_b,passes_a,passes_b,mean,median,min,max,std,mad,corpus
10,67,67,200,400,1,1,0.6801044210130300,0.7381577899848740,0.039215686274509800,0.8700564971751410,0.20676718657197600,0.07684928229665070,5
10,68,68,200,400,1,1,0.6676076718262530,0.7261146496815290,0.058252427184466000,0.8505747126436780,0.20463351535806800,0.08813757961783440,5
10,69,69,200,400,1,1,0.6652000677794420,0.717948717948718,0.07692307692307690,0.8764044943820230,0.1984612849383260,0.0703988603988605,5
10,70,70,200,400,1,1,0.677535563561372,0.7301459324357010,0.039215686274509800,0.9010989010989010,0.19878617077335900,0.06354453627635090,5
10,71,71,200,400,1,1,0.6774591654173790,0.7341772151898730,0.01980198019801980,0.8888888888888890,0.19371571186265700,0.07961795166858450,5
10,72,72,200,400,1,1,0.6827115226806870,0.7421383647798740,0.058252427184466000,0.907103825136612,0.20746530443518000,0.07864060013639460,5
10,73,73,200,400,1,1,0.6665664360405890,0.7261146496815290,0.039215686274509800,0.8571428571428570,0.20117060886573800,0.04937679530410900,5
10,74,74,200,400,1,1,0.7107455722344630,0.7841832963784180,0.039215686274509800,0.9130434782608700,0.21723276934275600,0.06853475707005880,5
10,75,75,200,400,1,1,0.693793605711026,0.7421383647798740,0.01980198019801980,0.8764044943820230,0.20833761714124900,0.0704741532976827,5
10,76,76,200,400,1,1,0.688301408825956,0.75,0.01980198019801980,0.8439306358381500,0.20308903703947600,0.05978225806451610,5
10,77,77,200,400,1,1,0.6719929688262560,0.717948717948718,0.039215686274509800,0.8950276243093920,0.20910953763916900,0.08546300489974060,5
10,78,78,200,400,1,1,0.6953520562819820,0.7538819875776400,0.039215686274509800,0.907103825136612,0.21583812579551700,0.09054465046888310,5
10,79,79,200,400,1,1,0.6854363276320460,0.7261146496815290,0.058252427184466000,0.907103825136612,0.21023640515531900,0.08813757961783440,5
10,80,80,200,400,1,1,0.684669222747918,0.7421383647798740,0.01980198019801980,0.8950276243093920,0.20969082576616400,0.06781475128644930,5
10,81,81,200,400,1,1,0.6904132401166870,0.75,0.01980198019801980,0.8764044943820230,0.21042129879735000,0.07220454545454540,5
10,82,82,200,400,1,1,0.6949643700053030,0.7654320987654320,0.039215686274509800,0.9010989010989010,0.22185902329771100,0.08613507625272320,5
10,83,83,200,400,1,1,0.6585169176129210,0.7096774193548390,0.039215686274509800,0.8372093023255810,0.1946288457599840,0.07129312762973340,5
10,84,84,200,400,1,1,0.6466655422321800,0.6842105263157900,0.039215686274509800,0.8439306358381500,0.18551420133902900,0.05272403982930300,5
10,85,85,200,400,1,1,0.6930556758210160,0.7460691823899370,0.058252427184466000,0.9130434782608700,0.21336767650608100,0.07896138549759530,5
10,86,86,200,400,1,1,0.6699439839028490,0.7341772151898730,0.039215686274509800,0.8700564971751410,0.20531626481311900,0.09044380051852980,5
10,87,87,200,400,1,1,0.6653239418974420,0.7261146496815290,0.039215686274509800,0.9010989010989010,0.2033571979767650,0.06952131608768700,5
10,88,88,200,400,1,1,0.6771416293258650,0.717948717948718,0.01980198019801980,0.9010989010989010,0.2097403786242480,0.07603076923076910,5
10,89,89,200,400,1,1,0.6893083801280630,0.7577639751552800,0.039215686274509800,0.8571428571428570,0.2066242858339260,0.05903010033444810,5
10,90,90,200,400,1,1,0.7017067921833010,0.7577639751552800,0.01980198019801980,0.907103825136612,0.21245853668247200,0.07129312762973340,5
10,91,91,200,400,1,1,0.6837977945120140,0.7421383647798740,0.039215686274509800,0.9304812834224600,0.2104864459923760,0.08588381330685210,5
10,92,92,200,400,1,1,0.6973843283404280,0.776746969923687,0.039215686274509800,0.8764044943820230,0.2082695714582960,0.08336707152496630,5
10,93,93,200,400,1,1,0.6885787928129130,0.7381577899848740,0.039215686274509800,0.9010989010989010,0.21771553970865600,0.09290134870309720,5
10,94,94,200,400,1,1,0.6961375317003850,0.7577639751552800,0.039215686274509800,0.9189189189189190,0.21193893830491100,0.05547407019381880,5
10,95,95,200,400,1,1,0.6547556322737190,0.7096774193548390,0.039215686274509800,0.8764044943820230,0.19705682162211000,0.050676351207007100,5
10,96,96,200,400,1,1,0.6778450893317830,0.7341772151898730,0.07692307692307690,0.8700564971751410,0.1952951714261610,0.07408061292471690,5
10,97,97,200,400,1,1,0.6839033798891760,0.7421383647798740,0.01980198019801980,0.8700564971751410,0.20709864942784000,0.0893367981019093,5
10,98,98,200,400,1,1,0.6918661895167700,0.75,0.039215686274509800,0.8950276243093920,0.20773511821672000,0.0812351767054127,5
10,99,99,200,400,1,1,0.6917312677889580,0.7615980369603560,0.058252427184466000,0.8764044943820230,0.20767912482591900,0.09060962566844920,5
10,100,100,800,1600,1,1,0.6782225103780000,0.7381577899848740,0.0,0.9189189189189190,0.22173116692726800,0.0627584800806211,5
10,101,101,800,1600,1,1,0.6866390382547360,0.7538819875776400,0.0,0.9010989010989010,0.22694071902057700,0.08651960784313730,5
10,102,102,800,1600,1,1,0.684993732346328,0.7421383647798740,0.039215686274509800,0.8950276243093920,0.21962991996227600,0.0704741532976827,5
10,103,103,800,1600,1,1,0.6818430181025600,0.7460691823899370,0.0,0.8764044943820230,0.22434993266979300,0.08350896791323010,5
10,104,104,800,1600,1,1,0.6902569120992100,0.7577639751552800,0.01980198019801980,0.9189189189189190,0.22610906617790600,0.08544916621839690,5
10,105,105,800,1600,1,1,0.7009806955670000,0.7730061349693250,0.01980198019801980,0.9010989010989010,0.23324096466433000,0.1051526649881200,5
10,106,106,800,1600,1,1,0.6705745359420890,0.7341772151898730,0.0,0.8888888888888890,0.22122472226394400,0.07684928229665070,5
10,107,107,800,1600,1,1,0.6724786994305770,0.7381577899848740,0.01980198019801980,0.8950276243093920,0.21838497285910700,0.08226220672162330,5
10,108,108,800,1600,1,1,0.6819667215149140,0.7220316838151230,0.0,0.8764044943820230,0.22792742873587800,0.09762491648478910,5
10,109,109,800,1600,1,1,0.6662957150332580,0.717948717948718,0.0,0.8950276243093920,0.22407318187329000,0.0977323665128543,5
10,110,110,800,1600,1,1,0.6771899539349260,0.7341772151898730,0.01980198019801980,0.8888888888888890,0.22030320324062800,0.0686600802716888,5
10,111,111,800,1600,1,1,0.6593533212805360,0.7261146496815290,0.0,0.8571428571428570,0.21464113695569800,0.06952131608768700,5
10,112,112,800,1600,1,1,0.6933800130280690,0.7654320987654320,0.0,0.88268156424581,0.22475133302240900,0.08613507625272320,5
10,113,113,800,1600,1,1,0.6839832772641800,0.7577639751552800,0.0,0.8950276243093920,0.2230802719768330,0.06873169789453350,5
10,114,114,800,1600,1,1,0.6729435210706700,0.7341772151898730,0.01980198019801980,0.8636363636363640,0.21922148944843000,0.059449055695898000,5
10,115,115,800,1600,1,1,0.6831273293142360,0.7341772151898730,0.01980198019801980,0.9247311827956990,0.22687674157161600,0.08503087609355710,5
10,116,116,800,1600,1,1,0.6888180801933010,0.75,0.01980198019801980,0.8764044943820230,0.2236588819759030,0.0812351767054127,5
10,117,117,800,1600,1,1,0.6905096058224050,0.7577639751552800,0.01980198019801980,0.9010989010989010,0.2250195540562850,0.08718291741703110,5
10,118,118,800,1600,1,1,0.6592973760517610,0.717948717948718,0.01980198019801980,0.8636363636363640,0.21706292394728500,0.07603076923076910,5
10,119,119,800,1600,1,1,0.6742832038260670,0.7261146496815290,0.01980198019801980,0.9130434782608700,0.22586622232926200,0.09157151129125640,5
10,120,120,800,1600,1,1,0.6900430475440340,0.7538819875776400,0.01980198019801980,0.9130434782608700,0.22532589628744500,0.07795998023715400,5
10,121,121,800,1600,1,1,0.6748483522675460,0.7261146496815290,0.01980198019801980,0.8636363636363640,0.2164728680134340,0.060209551656920100,5
10,122,122,800,1600,1,1,0.6629590362976720,0.717948717948718,0.0,0.8439306358381500,0.21589810146807700,0.07603076923076910,5
10,123,123,800,1600,1,1,0.6799637473327860,0.7341772151898730,0.0,0.8700564971751410,0.22698304286074600,0.11335825333446600,5
10,124,124,800,1600,1,1,0.6850076218836450,0.7577639751552800,0.0,0.8700564971751410,0.22153984994669200,0.05903010033444810,5
10,125,125,800,1600,1,1,0.6819527586134520,0.75,0.0,0.8439306358381500,0.21482423591687400,0.05978225806451610,5
10,126,126,800,1600,1,1,0.6585643734994370,0.717948717948718,0.0,0.8505747126436780,0.214123425362178,0.0703988603988605,5
10,127,127,800,1600,1,1,0.6693890539739760,0.7220316838151230,0.01980198019801980,0.8700564971751410,0.223103091877007,0.10303784090976200,5
10,128,128,800,1600,1,1,0.6614324209325310,0.7220316838151230,0.01980198019801980,0.8636363636363640,0.21706625051580700,0.08208417442430170,5
10,129,129,800,1600,1,1,0.6965052221200820,0.7615980369603560,0.01980198019801980,0.8950276243093920,0.22865696392710700,0.11210126203048300,5
10,130,130,800,1600,1,1,0.6919918567534670,0.7577639751552800,0.01980198019801980,0.8888888888888890,0.2239961353152880,0.06873169789453350,5
10,131,131,800,1600,1,1,0.670884213273873,0.7301459324357010,0.0,0.88268156424581,0.21986587586397100,0.08559473147992040,5
10,132,132,800,1600,1,1,0.667840611505474,0.7301459324357010,0.01980198019801980,0.8505747126436780,0.21432346524502000,0.055353575115445000,5
10,133,133,800,1600,1,1,0.6877059911416720,0.7654320987654320,0.0,0.8636363636363640,0.22722365572110700,0.06537037037037030,5
10,134,134,800,1600,1,1,0.6591982991062350,0.717948717948718,0.01980198019801980,0.8304093567251460,0.21319991746508400,0.04876973684210530,5
10,135,135,800,1600,1,1,0.6421819082450780,0.6928104575163400,0.01980198019801980,0.8372093023255810,0.20927577790594000,0.10692630155510500,5
10,136,136,800,1600,1,1,0.6669091147384230,0.7301459324357010,0.0,0.8764044943820230,0.21935853051384700,0.10711677829538000,5
10,137,137,800,1600,1,1,0.683140151583519,0.7577639751552800,0.0,0.8439306358381500,0.2171864728972510,0.05903010033444810,5
10,138,138,800,1600,1,1,0.672720794862613,0.7341772151898730,0.0,0.8505747126436780,0.21781169300520900,0.0686600802716888,5
10,139,139,800,1600,1,1,0.6635481725745960,0.7261146496815290,0.01980198019801980,0.88268156424581,0.21927885599937900,0.07504618888935760,5
10,140,140,800,1600,1,1,0.6804218442550880,0.7577639751552800,0.0,0.88268156424581,0.2217017777171560,0.06617026815933350,5
10,141,141,800,1600,1,1,0.670845050826765,0.7301459324357010,0.01980198019801980,0.8372093023255810,0.2134801263487890,0.07782991439185920,5
10,142,142,800,1600,1,1,0.6787732450352210,0.75,0.0,0.8636363636363640,0.2236649047366600,0.07494284158954820,5
10,143,143,800,1600,1,1,0.6967588705027730,0.7653850550623020,0.01980198019801980,0.907103825136612,0.22977097940066600,0.1070428636570910,5
10,144,144,800,1600,1,1,0.6642661417055710,0.7220316838151230,0.0,0.8764044943820230,0.2138505316613810,0.060209551656920100,5
10,145,145,800,1600,1,1,0.6857242043314200,0.7460691823899370,0.0,0.8950276243093920,0.22564398289494100,0.06959474260679080,5
10,146,146,800,1600,1,1,0.6860883642092570,0.7421383647798740,0.01980198019801980,0.907103825136612,0.2233382663800870,0.0704741532976827,5
10,147,147,800,1600,1,1,0.6682466373399360,0.7261146496815290,0.01980198019801980,0.8764044943820230,0.22163591702160200,0.09648810250152530,5
10,148,148,800,1600,1,1,0.665536624356223,0.7261146496815290,0.01980198019801980,0.8636363636363640,0.21721142017217300,0.07782991439185920,5
10,149,149,800,1600,1,1,0.6591446630733820,0.7220316838151230,0.0,0.8304093567251460,0.21428900875228300,0.05297669514091560,5
20,150,150,50,100,1,1,0.7809156481557380,0.8023952095808380,0.1132075471698110,0.9417989417989420,0.1369279905616980,0.06387534556421210,5
20,151,151,50,100,1,1,0.7905641090770210,0.8165680473372780,0.1651376146788990,0.9417989417989420,0.13334937710012500,0.053492567470053300,5
20,152,152,50,100,1,1,0.7911514721321920,0.8165680473372780,0.1132075471698110,0.9417989417989420,0.14081997390381000,0.06978348574502430,5
20,153,153,50,100,1,1,0.7900659887449390,0.8165680473372780,0.07692307692307690,0.9473684210526320,0.13469165000212300,0.05682439024390250,5
20,154,154,50,100,1,1,0.7924317955552550,0.8235294117647060,0.07692307692307690,0.9473684210526320,0.14262802948813400,0.07664920383263260,5
20,155,155,50,100,1,1,0.7969605065145910,0.8338093295253640,0.1132075471698110,0.9417989417989420,0.14514959979087500,0.07245797519653360,5
20,156,156,50,100,1,1,0.7899915732500110,0.8235294117647060,0.1132075471698110,0.9473684210526320,0.14422316395390800,0.06898105682951150,5
20,157,157,50,100,1,1,0.7943607764643920,0.8304093567251460,0.058252427184466000,0.9189189189189190,0.13844199624035300,0.06819239109008470,5
20,158,158,50,100,1,1,0.7886158568972480,0.8165680473372780,0.13084112149532700,0.9583333333333330,0.14295422235641600,0.06458489127672700,5
20,159,159,50,100,1,1,0.7782786053581750,0.8023952095808380,0.1132075471698110,0.9361702127659580,0.13553162978989700,0.06617026815933350,5
20,160,160,50,100,1,1,0.78776613262301,0.8095238095238100,0.07692307692307690,0.9473684210526320,0.13875502735481100,0.06537037037037030,5
20,161,161,50,100,1,1,0.7892149330496,0.8165680473372780,0.1132075471698110,0.9473684210526320,0.13781039669535900,0.05682439024390250,5
20,162,162,50,100,1,1,0.7781939531487350,0.8023952095808380,0.1132075471698110,0.9473684210526320,0.12883169672423500,0.04759380796119270,5
20,163,163,50,100,1,1,0.790163651166946,0.8235294117647060,0.1132075471698110,0.9189189189189190,0.1394204798121540,0.05285561497326200,5
20,164,164,50,100,1,1,0.778404861080465,0.8023952095808380,0.09523809523809520,0.9417989417989420,0.13854806357616100,0.05480150809492120,5
20,165,165,50,100,1,1,0.7870539257134470,0.8095238095238100,0.09523809523809520,0.9361702127659580,0.13578090549833200,0.06537037037037030,5
20,166,166,50,100,1,1,0.7891898116752550,0.8235294117647060,0.13084112149532700,0.9473684210526320,0.14137378041925900,0.05946256684491990,5
20,167,167,50,100,1,1,0.7825216320414120,0.8095238095238100,0.058252427184466000,0.9361702127659580,0.13488354272393700,0.054141104294478600,5
20,168,168,50,100,1,1,0.7930823926038420,0.8235294117647060,0.1132075471698110,0.9528795811518330,0.1379942643391150,0.05946256684491990,5
20,169,169,50,100,1,1,0.7835957542268150,0.8165680473372780,0.14814814814814800,0.9361702127659580,0.14120997272876300,0.06978348574502430,5
20,170,170,50,100,1,1,0.7788897853794940,0.8023952095808380,0.07692307692307690,0.9417989417989420,0.1366377044189430,0.05480150809492120,5
20,171,171,50,100,1,1,0.7922792273901210,0.8235294117647060,0.09523809523809520,0.9361702127659580,0.1410841394936880,0.06898105682951150,5
20,172,172,50,100,1,1,0.7940660120863800,0.8235294117647060,0.039215686274509800,0.9417989417989420,0.13580861640128900,0.05285561497326200,5
20,173,173,50,100,1,1,0.786235807151961,0.8165680473372780,0.1132075471698110,0.9417989417989420,0.13847849267736100,0.06237055214723930,5
20,174,174,50,100,1,1,0.7844905825821860,0.8165680473372780,0.09523809523809520,0.9304812834224600,0.14006708536149400,0.06458489127672700,5
20,175,175,50,100,1,1,0.7863516980985270,0.8095238095238100,0.1132075471698110,0.9637305699481870,0.14144641167656500,0.07060000000000010,5
20,176,176,50,100,1,1,0.7795749915513890,0.8095238095238100,0.14814814814814800,0.9304812834224600,0.1363549956112640,0.06537037037037030,5
20,177,177,50,100,1,1,0.7891258953868260,0.8235294117647060,0.09523809523809520,0.9304812834224600,0.14172392541163000,0.05946256684491990,5
20,178,178,50,100,1,1,0.7937690964247250,0.8235294117647060,0.07692307692307690,0.9528795811518330,0.13818155306999900,0.05285561497326200,5
20,179,179,50,100,1,1,0.788522879343827,0.8165680473372780,0.1132075471698110,0.9473684210526320,0.14409543257859300,0.06978348574502430,5
20,180,180,50,100,1,1,0.787171307697761,0.8165680473372780,0.09523809523809520,0.9361702127659580,0.14016589629286400,0.06458489127672700,5
20,181,181,50,100,1,1,0.7973552043119210,0.8235294117647060,0.07692307692307690,0.9583333333333330,0.14780905313181000,0.07194343350317150,5
20,182,182,50,100,1,1,0.7910539498565280,0.8235294117647060,0.07692307692307690,0.9247311827956990,0.13465812768813200,0.04983529411764720,5
20,183,183,50,100,1,1,0.786856720083641,0.8165680473372780,0.13084112149532700,0.9304812834224600,0.13976494333669500,0.06015621301775160,5
20,184,184,50,100,1,1,0.7840002781670480,0.8165680473372780,0.09523809523809520,0.9417989417989420,0.14172547327375200,0.053492567470053300,5
20,185,185,50,100,1,1,0.7888350149486400,0.8235294117647060,0.07692307692307690,0.9473684210526320,0.14126172246203000,0.05946256684491990,5
20,186,186,50,100,1,1,0.7755666156081870,0.8023952095808380,0.14814814814814800,0.9417989417989420,0.13247502106276300,0.06617026815933350,5
20,187,187,50,100,1,1,0.7831650338695590,0.8165680473372780,0.1132075471698110,0.9247311827956990,0.1407571655989550,0.06015621301775160,5
20,188,188,50,100,1,1,0.8067997146141810,0.8372093023255810,0.13084112149532700,0.9361702127659580,0.1415907584530960,0.05811079174287970,5
20,189,189,50,100,1,1,0.7882364196837020,0.8235294117647060,0.1132075471698110,0.9528795811518330,0.14727081597089800,0.08613507625272320,5
20,190,190,50,100,1,1,0.7858825612750050,0.8095238095238100,0.1132075471698110,0.9247311827956990,0.13420657006873100,0.060862068965517200,5
20,191,191,50,100,1,1,0.7914232575613530,0.8165680473372780,0.09523809523809520,0.9473684210526320,0.13809832193791200,0.06978348574502430,5
20,192,192,50,100,1,1,0.7962869662167180,0.8304093567251460,0.058252427184466000,0.9417989417989420,0.1399136389981480,0.052229972521665700,5
20,193,193,50,100,1,1,0.78219961125245,0.8023952095808380,0.1651376146788990,0.9361702127659580,0.13100835821637300,0.061580422969090800,5
20,194,194,50,100,1,1,0.7832000461944970,0.8095238095238100,0.058252427184466000,0.9304812834224600,0.13266109440182700,0.043048780487804900,5
20,195,195,50,100,1,1,0.7866796503335060,0.8165680473372780,0.1132075471698110,0.9304812834224600,0.1370513377517750,0.06015621301775160,5
20,196,196,50,100,1,1,0.7894299760002230,0.8095238095238100,0.1132075471698110,0.9417989417989420,0.13705368594775500,0.060862068965517200,5
20,197,197,50,100,1,1,0.7931163979315430,0.8235294117647060,0.1132075471698110,0.9361702127659580,0.13644552196137200,0.05946256684491990,5
20,198,198,50,100,1,1,0.7923565525140040,0.8304093567251460,0.039215686274509800,0.9247311827956990,0.13468386931984500,0.04926236044657090,5
20,199,199,50,100,1,1,0.7941296322230720,0.8304093567251460,0.1132075471698110,0.9247311827956990,0.1364642848319360,0.052229972521665700,5
