n_topic,seed_a,seed_b,iter_a,iter_b,passes_a,passes_b,mean,median,min,max,std,mad,corpus
10,1800,1801,100,200,5,6,0.63012275,0.620689655,0.461538462,0.830409357,0.073470967,0.073034483,5
10,1802,1803,100,200,5,6,0.610798446,0.611111111,0.449612403,0.80952381,0.066355202,0.071585148,5
10,1804,1805,100,200,5,6,0.600219248,0.591549296,0.473282443,0.823529412,0.064929086,0.05721011,5
10,1806,1807,100,200,5,6,0.602703151,0.591549296,0.449612403,0.717948718,0.054216589,0.05721011,5
10,1808,1809,100,200,5,6,0.621297262,0.630136986,0.473282443,0.80239521,0.065806676,0.05721011,5
10,1810,1811,100,200,5,6,0.62314333,0.630136986,0.37398374,0.80952381,0.079874341,0.072019819,5
10,1812,1813,100,200,5,6,0.630275906,0.630136986,0.484848485,0.80952381,0.073134986,0.087041096,5
10,1814,1815,100,200,5,6,0.612420503,0.601398601,0.4,0.830409357,0.081096645,0.075129219,5
10,1816,1817,100,200,5,6,0.584794206,0.581560284,0.42519685,0.773006135,0.062991227,0.061400839,5
10,1818,1819,100,200,5,6,0.613570513,0.620689655,0.42519685,0.765432099,0.059454058,0.043203497,5
10,1820,1821,100,200,5,6,0.62139316,0.625413321,0.37398374,0.823529412,0.069984719,0.074253601,5
10,1822,1823,100,200,5,6,0.630679182,0.639455782,0.449612403,0.757763975,0.067531955,0.06138848,5
10,1824,1825,100,200,5,6,0.599007275,0.591549296,0.412698413,0.787878788,0.066340731,0.05721011,5
10,1826,1827,100,200,5,6,0.637532509,0.639455782,0.37398374,0.830409357,0.08403998,0.088762089,5
10,1828,1829,100,200,5,6,0.583110556,0.581560284,0.42519685,0.72611465,0.062076862,0.061400839,5
10,1830,1831,100,200,5,6,0.625920871,0.620689655,0.387096774,0.870056497,0.08910778,0.077145695,5
10,1832,1833,100,200,5,6,0.629220431,0.620689655,0.37398374,0.843930636,0.079322769,0.068165517,5
10,1834,1835,100,200,5,6,0.628110604,0.630136986,0.461538462,0.816568047,0.074375525,0.072019819,5
10,1836,1837,100,200,5,6,0.618704649,0.615900383,0.387096774,0.816568047,0.076946066,0.075266092,5
10,1838,1839,100,200,5,6,0.595112375,0.581560284,0.449612403,0.830409357,0.065298765,0.044764493,5
10,1840,1841,100,200,5,6,0.604366856,0.611111111,0.4375,0.765432099,0.063364171,0.058833333,5
10,1842,1843,100,200,5,6,0.593428943,0.591549296,0.42519685,0.757763975,0.064240618,0.060526638,5
10,1844,1845,100,200,5,6,0.635869344,0.630136986,0.42519685,0.857142857,0.084601563,0.087041096,5
10,1846,1847,100,200,5,6,0.62234162,0.611111111,0.449612403,0.795180723,0.075605824,0.082366667,5
10,1848,1849,100,200,5,6,0.625970484,0.620689655,0.42519685,0.795180723,0.070704456,0.058013206,5
10,1850,1851,100,200,5,6,0.624957399,0.620689655,0.4,0.823529412,0.075752938,0.063089362,5
10,1852,1853,100,200,5,6,0.608325698,0.611111111,0.461538462,0.72611465,0.065556872,0.074070743,5
10,1854,1855,100,200,5,6,0.597991327,0.591549296,0.449612403,0.75,0.070089077,0.076210548,5
10,1856,1857,100,200,5,6,0.613470246,0.620689655,0.4375,0.795180723,0.071244123,0.068165517,5
10,1858,1859,100,200,5,6,0.58379535,0.581560284,0.42519685,0.709677419,0.064935406,0.059707022,5
10,1860,1861,100,200,5,6,0.614516917,0.620689655,0.473282443,0.773006135,0.060686346,0.0706,5
10,1862,1863,100,200,5,6,0.612144607,0.615900383,0.461538462,0.773006135,0.072784977,0.075266092,5
10,1864,1865,100,200,5,6,0.622045916,0.620689655,0.461538462,0.816568047,0.075420495,0.0847644,5
10,1866,1867,100,200,5,6,0.614862642,0.611111111,0.412698413,0.830409357,0.07285582,0.074070743,5
10,1868,1869,100,200,5,6,0.604487758,0.601398601,0.4375,0.765432099,0.074636616,0.075129219,5
10,1870,1871,100,200,5,6,0.609669885,0.611111111,0.387096774,0.780487805,0.072219514,0.058833333,5
10,1872,1873,100,200,5,6,0.623390397,0.620689655,0.449612403,0.882681564,0.079018723,0.073034483,5
10,1874,1875,100,200,5,6,0.602618046,0.591549296,0.449612403,0.780487805,0.062616266,0.060526638,5
10,1876,1877,100,200,5,6,0.609950304,0.601398601,0.4,0.787878788,0.078271811,0.07005292,5
10,1878,1879,100,200,5,6,0.587337732,0.581560284,0.37398374,0.773006135,0.067203603,0.058013206,5
10,1880,1881,100,200,5,6,0.601587352,0.601398601,0.42519685,0.765432099,0.073920042,0.075129219,5
10,1882,1883,100,200,5,6,0.609409236,0.601398601,0.42519685,0.787878788,0.072363237,0.064861948,5
10,1884,1885,100,200,5,6,0.616179816,0.611111111,0.461538462,0.888888889,0.066973582,0.058833333,5
10,1886,1887,100,200,5,6,0.607168875,0.591549296,0.290598291,0.850574713,0.082504677,0.060526638,5
10,1888,1889,100,200,5,6,0.591978858,0.601398601,0.449612403,0.757763975,0.062950365,0.064861948,5
10,1890,1891,100,200,5,6,0.625836595,0.620689655,0.387096774,0.787878788,0.077365706,0.068165517,5
10,1892,1893,100,200,5,6,0.630926649,0.630136986,0.449612403,0.830409357,0.082989603,0.092919688,5
10,1894,1895,100,200,5,6,0.617934641,0.611111111,0.4,0.80239521,0.079114594,0.074070743,5
10,1896,1897,100,200,5,6,0.625629381,0.611111111,0.412698413,0.830409357,0.084961474,0.074070743,5
10,1898,1899,100,200,5,6,0.637557366,0.639455782,0.412698413,0.843930636,0.086873537,0.100857143,5
10,1900,1901,100,200,5,6,0.617850504,0.611111111,0.387096774,0.780487805,0.074734373,0.069099553,5
10,1902,1903,100,200,5,6,0.614910688,0.611111111,0.37398374,0.816568047,0.075932743,0.082366667,5
10,1904,1905,100,200,5,6,0.61158688,0.611111111,0.461538462,0.787878788,0.068117285,0.055653153,5
10,1906,1907,100,200,5,6,0.624355635,0.620689655,0.360655738,0.823529412,0.090825076,0.088271893,5
10,1908,1909,100,200,5,6,0.594159198,0.591549296,0.412698413,0.795180723,0.073212613,0.060526638,5
10,1910,1911,100,200,5,6,0.622221195,0.611111111,0.484848485,0.830409357,0.075226139,0.071585148,5
10,1912,1913,100,200,5,6,0.615297322,0.611111111,0.412698413,0.780487805,0.070238909,0.063966443,5
10,1914,1915,100,200,5,6,0.632262699,0.639455782,0.412698413,0.850574713,0.084267175,0.085835866,5
10,1916,1917,100,200,5,6,0.631857036,0.625413321,0.360655738,0.857142857,0.077345435,0.069635057,5
10,1918,1919,100,200,5,6,0.630705678,0.630136986,0.461538462,0.830409357,0.071369214,0.072019819,5
10,1920,1921,100,200,5,6,0.655369118,0.648648649,0.387096774,0.882681564,0.080713646,0.074055944,5
10,1922,1923,100,200,5,6,0.605173359,0.611111111,0.37398374,0.757763975,0.069105763,0.069099553,5
10,1924,1925,100,200,5,6,0.614517932,0.620689655,0.360655738,0.795180723,0.077884147,0.073034483,5
10,1926,1927,100,200,5,6,0.61636322,0.620689655,0.4,0.795180723,0.072152842,0.081256908,5
10,1928,1929,100,200,5,6,0.623717283,0.620689655,0.290598291,0.837209302,0.086173724,0.077145695,5
10,1930,1931,100,200,5,6,0.6086676,0.601398601,0.4375,0.830409357,0.080533875,0.083499319,5
10,1932,1933,100,200,5,6,0.587612305,0.581560284,0.461538462,0.717948718,0.059463366,0.061400839,5
10,1934,1935,100,200,5,6,0.621557541,0.625413321,0.4375,0.80239521,0.079583231,0.080037789,5
10,1936,1937,100,200,5,6,0.616725599,0.620689655,0.4,0.830409357,0.083258112,0.063089362,5
10,1938,1939,100,200,5,6,0.62833561,0.630136986,0.473282443,0.816568047,0.076982439,0.072019819,5
10,1940,1941,100,200,5,6,0.619816871,0.620689655,0.461538462,0.816568047,0.082059185,0.088271893,5
10,1942,1943,100,200,5,6,0.628185949,0.620689655,0.42519685,0.823529412,0.083489986,0.0847644,5
10,1944,1945,100,200,5,6,0.641864608,0.648648649,0.42519685,0.823529412,0.070029623,0.07005292,5
10,1946,1947,100,200,5,6,0.634030635,0.630136986,0.4,0.787878788,0.071077066,0.067250295,5
10,1948,1949,100,200,5,6,0.62430026,0.620689655,0.412698413,0.80239521,0.078147382,0.0847644,5
10,1950,1951,100,200,5,6,0.599784344,0.591549296,0.4375,0.787878788,0.06708614,0.060526638,5
10,1952,1953,100,200,5,6,0.621565848,0.625413321,0.37398374,0.787878788,0.078873423,0.080037789,5
10,1954,1955,100,200,5,6,0.61582765,0.611111111,0.4,0.80952381,0.078972211,0.074070743,5
10,1956,1957,100,200,5,6,0.602161597,0.601398601,0.333333333,0.823529412,0.072330328,0.058047276,5
10,1958,1959,100,200,5,6,0.628081696,0.630136986,0.42519685,0.843930636,0.08195971,0.072019819,5
10,1960,1961,100,200,5,6,0.612575651,0.611111111,0.4,0.773006135,0.073799465,0.071585148,5
10,1962,1963,100,200,5,6,0.610534149,0.606254856,0.461538462,0.780487805,0.068461685,0.062853037,5
10,1964,1965,100,200,5,6,0.590705734,0.596473949,0.42519685,0.757763975,0.065888538,0.067827928,5
10,1966,1967,100,200,5,6,0.617373159,0.601398601,0.461538462,0.837209302,0.078605834,0.075129219,5
10,1968,1969,100,200,5,6,0.601012788,0.601398601,0.412698413,0.80239521,0.073287811,0.064861948,5
10,1970,1971,100,200,5,6,0.64510602,0.639455782,0.449612403,0.857142857,0.087373327,0.088762089,5
10,1972,1973,100,200,5,6,0.62538392,0.620689655,0.449612403,0.882681564,0.079529703,0.077145695,5
10,1974,1975,100,200,5,6,0.605184766,0.601398601,0.449612403,0.795180723,0.067779476,0.064861948,5
10,1976,1977,100,200,5,6,0.626420328,0.620689655,0.387096774,0.863636364,0.088190669,0.088271893,5
10,1978,1979,100,200,5,6,0.636332588,0.634796384,0.42519685,0.823529412,0.085082459,0.082469754,5
10,1980,1981,100,200,5,6,0.61428678,0.601398601,0.449612403,0.816568047,0.082259264,0.075129219,5
10,1982,1983,100,200,5,6,0.637258677,0.620689655,0.4375,0.837209302,0.07796139,0.073034483,5
10,1984,1985,100,200,5,6,0.633038198,0.630136986,0.387096774,0.863636364,0.087368239,0.076094625,5
10,1986,1987,100,200,5,6,0.62505487,0.620689655,0.42519685,0.843930636,0.084037528,0.088271893,5
10,1988,1989,100,200,5,6,0.60730931,0.611111111,0.37398374,0.787878788,0.0806534,0.082366667,5
10,1990,1991,100,200,5,6,0.630422709,0.630136986,0.412698413,0.773006135,0.068243497,0.05721011,5
10,1992,1993,100,200,5,6,0.628152903,0.630136986,0.4375,0.830409357,0.093581315,0.08016943,5
10,1994,1995,100,200,5,6,0.625410163,0.620689655,0.275862069,0.823529412,0.085517371,0.0847644,5
10,1996,1997,100,200,5,6,0.639308443,0.648648649,0.412698413,0.901098901,0.091311302,0.087568378,5
10,1998,1999,100,200,5,6,0.628609068,0.620689655,0.42519685,0.780487805,0.073495219,0.068165517,5
10,2000,2001,200,400,1,2,0.514533509,0.512990603,0.387096774,0.684210526,0.064727042,0.05594448,5
10,2002,2003,200,400,1,2,0.527007605,0.529411765,0.387096774,0.666666667,0.056437323,0.049179567,5
10,2004,2005,200,400,1,2,0.524917888,0.529411765,0.4,0.639455782,0.052848439,0.049179567,5
10,2006,2007,200,400,1,2,0.505341163,0.507462687,0.360655738,0.639455782,0.05805536,0.050675629,5
10,2008,2009,200,400,1,2,0.529248421,0.518518519,0.42519685,0.701298701,0.061560864,0.06513702,5
10,2010,2011,200,400,1,2,0.495700082,0.496240602,0.37398374,0.639455782,0.051635316,0.051449393,5
10,2012,2013,200,400,1,2,0.526448707,0.529411765,0.412698413,0.666666667,0.050709308,0.047056708,5
10,2014,2015,200,400,1,2,0.521728576,0.518518519,0.4,0.657718121,0.053389482,0.049919192,5
10,2016,2017,200,400,1,2,0.520750988,0.518518519,0.37398374,0.657718121,0.05015191,0.047748792,5
10,2018,2019,200,400,1,2,0.523556758,0.529411765,0.387096774,0.630136986,0.055470241,0.049179567,5
10,2020,2021,200,400,1,2,0.498832171,0.496240602,0.4,0.630136986,0.046712657,0.049179567,5
10,2022,2023,200,400,1,2,0.523063585,0.523965142,0.37398374,0.648648649,0.046425139,0.041104403,5
10,2024,2025,200,400,1,2,0.523538015,0.518518519,0.333333333,0.675496689,0.059597532,0.049919192,5
10,2026,2027,200,400,1,2,0.515233381,0.518518519,0.387096774,0.657718121,0.055296968,0.049919192,5
10,2028,2029,200,400,1,2,0.525065446,0.518518519,0.347107438,0.684210526,0.06451865,0.06513702,5
10,2030,2031,200,400,1,2,0.527307981,0.529411765,0.4,0.639455782,0.057097461,0.062294118,5
10,2032,2033,200,400,1,2,0.522752642,0.518518519,0.387096774,0.684210526,0.064817216,0.063207034,5
10,2034,2035,200,400,1,2,0.502145188,0.507462687,0.333333333,0.611111111,0.049633547,0.050675629,5
10,2036,2037,200,400,1,2,0.516894315,0.518518519,0.387096774,0.648648649,0.050717651,0.049919192,5
10,2038,2039,200,400,1,2,0.522241232,0.518518519,0.4,0.620689655,0.0475103,0.049919192,5
10,2040,2041,200,400,1,2,0.511927639,0.507462687,0.412698413,0.601398601,0.044112729,0.040992037,5
10,2042,2043,200,400,1,2,0.53168846,0.523965142,0.37398374,0.666666667,0.067210238,0.070369281,5
10,2044,2045,200,400,1,2,0.520344198,0.507462687,0.37398374,0.72611465,0.062036376,0.050675629,5
10,2046,2047,200,400,1,2,0.516982277,0.512990603,0.387096774,0.657718121,0.063526626,0.076282944,5
10,2048,2049,200,400,1,2,0.524527645,0.518518519,0.412698413,0.666666667,0.053388724,0.049919192,5
10,2050,2051,200,400,1,2,0.532500175,0.529411765,0.4,0.717948718,0.056206463,0.049179567,5
10,2052,2053,200,400,1,2,0.5427989,0.545435312,0.347107438,0.692810458,0.050165794,0.053558884,5
10,2054,2055,200,400,1,2,0.529536242,0.529411765,0.412698413,0.684210526,0.054570079,0.049179567,5
10,2056,2057,200,400,1,2,0.510587466,0.518518519,0.319327731,0.666666667,0.060412944,0.063207034,5
10,2058,2059,200,400,1,2,0.5143129,0.518518519,0.387096774,0.666666667,0.061446589,0.049919192,5
10,2060,2061,200,400,1,2,0.529790942,0.529411765,0.387096774,0.675496689,0.053874595,0.048118137,5
10,2062,2063,200,400,1,2,0.528221011,0.529411765,0.4,0.620689655,0.047381877,0.047056708,5
10,2064,2065,200,400,1,2,0.506561334,0.496240602,0.4,0.639455782,0.053066246,0.049179567,5
10,2066,2067,200,400,1,2,0.531013278,0.529411765,0.412698413,0.648648649,0.048854815,0.049179567,5
10,2068,2069,200,400,1,2,0.522151153,0.518518519,0.387096774,0.639455782,0.052063555,0.049919192,5
10,2070,2071,200,400,1,2,0.511142563,0.507462687,0.360655738,0.620689655,0.049624795,0.050675629,5
10,2072,2073,200,400,1,2,0.519702826,0.523965142,0.387096774,0.675496689,0.055654431,0.057994355,5
10,2074,2075,200,400,1,2,0.541312242,0.540145985,0.42519685,0.684210526,0.05817116,0.061400839,5
10,2076,2077,200,400,1,2,0.516525052,0.518518519,0.4,0.648648649,0.052654198,0.063207034,5
10,2078,2079,200,400,1,2,0.516697107,0.518518519,0.4,0.620689655,0.047155271,0.049919192,5
10,2080,2081,200,400,1,2,0.495062549,0.484848485,0.4,0.611111111,0.04565873,0.042239316,5
10,2082,2083,200,400,1,2,0.533054516,0.534778875,0.387096774,0.692810458,0.062828045,0.06324748,5
10,2084,2085,200,400,1,2,0.540709154,0.540145985,0.412698413,0.657718121,0.055432079,0.061400839,5
10,2086,2087,200,400,1,2,0.509677301,0.507462687,0.37398374,0.639455782,0.054695871,0.066113712,5
10,2088,2089,200,400,1,2,0.528083703,0.529411765,0.37398374,0.675496689,0.049229709,0.047056708,5
10,2090,2091,200,400,1,2,0.527389185,0.518518519,0.4,0.648648649,0.045046856,0.047748792,5
10,2092,2093,200,400,1,2,0.53470593,0.534778875,0.387096774,0.675496689,0.055732427,0.057136844,5
10,2094,2095,200,400,1,2,0.530801643,0.529411765,0.387096774,0.692810458,0.048763844,0.047056708,5
10,2096,2097,200,400,1,2,0.517661299,0.507462687,0.4,0.639455782,0.048904089,0.040992037,5
10,2098,2099,200,400,1,2,0.523022069,0.529411765,0.412698413,0.639455782,0.047307132,0.055736842,5
10,2100,2101,200,400,1,2,0.528812732,0.534778875,0.37398374,0.701298701,0.059980063,0.069358116,5
10,2102,2103,200,400,1,2,0.528457423,0.529411765,0.37398374,0.709677419,0.061183689,0.055736842,5
10,2104,2105,200,400,1,2,0.518705685,0.518518519,0.37398374,0.611111111,0.046655518,0.047748792,5
10,2106,2107,200,400,1,2,0.521360736,0.518518519,0.387096774,0.639455782,0.053951788,0.049919192,5
10,2108,2109,200,400,1,2,0.538484088,0.529411765,0.42519685,0.657718121,0.050684608,0.049179567,5
10,2110,2111,200,400,1,2,0.520084952,0.518518519,0.4,0.620689655,0.039702741,0.03302924,5
10,2112,2113,200,400,1,2,0.511127052,0.507462687,0.4,0.620689655,0.047917159,0.049565944,5
10,2114,2115,200,400,1,2,0.507003229,0.518518519,0.319327731,0.666666667,0.067578429,0.067067006,5
10,2116,2117,200,400,1,2,0.524191789,0.523965142,0.4375,0.639455782,0.045753741,0.055131871,5
10,2118,2119,200,400,1,2,0.513616349,0.512990603,0.412698413,0.611111111,0.041556862,0.041723504,5
10,2120,2121,200,400,1,2,0.505140809,0.507462687,0.387096774,0.639455782,0.054507607,0.064140169,5
10,2122,2123,200,400,1,2,0.508146419,0.507462687,0.412698413,0.611111111,0.040334009,0.033527815,5
10,2124,2125,200,400,1,2,0.504708896,0.496240602,0.387096774,0.657718121,0.052459465,0.05031448,5
10,2126,2127,200,400,1,2,0.512030133,0.518518519,0.4,0.648648649,0.054139902,0.049919192,5
10,2128,2129,200,400,1,2,0.509644662,0.507462687,0.347107438,0.630136986,0.047118662,0.033527815,5
10,2130,2131,200,400,1,2,0.5235034,0.529411765,0.37398374,0.639455782,0.051655248,0.062294118,5
10,2132,2133,200,400,1,2,0.512249038,0.507462687,0.42519685,0.675496689,0.047284124,0.033527815,5
10,2134,2135,200,400,1,2,0.531153485,0.529411765,0.387096774,0.684210526,0.051770033,0.049179567,5
10,2136,2137,200,400,1,2,0.522390564,0.518518519,0.412698413,0.675496689,0.055901026,0.063207034,5
10,2138,2139,200,400,1,2,0.513673469,0.507462687,0.37398374,0.701298701,0.059391759,0.050675629,5
10,2140,2141,200,400,1,2,0.517350531,0.507462687,0.37398374,0.630136986,0.056485742,0.064140169,5
10,2142,2143,200,400,1,2,0.515651042,0.518518519,0.4,0.630136986,0.044369859,0.047748792,5
10,2144,2145,200,400,1,2,0.522181325,0.529411765,0.37398374,0.657718121,0.054613267,0.066069519,5
10,2146,2147,200,400,1,2,0.523906321,0.518518519,0.4,0.709677419,0.055602899,0.049919192,5
10,2148,2149,200,400,1,2,0.523281618,0.518518519,0.360655738,0.666666667,0.057182934,0.049919192,5
10,2150,2151,200,400,1,2,0.510639811,0.507462687,0.387096774,0.611111111,0.048775354,0.050675629,5
10,2152,2153,200,400,1,2,0.507643396,0.507462687,0.387096774,0.630136986,0.045135146,0.048456259,5
10,2154,2155,200,400,1,2,0.523659385,0.518518519,0.4,0.666666667,0.048878936,0.049919192,5
10,2156,2157,200,400,1,2,0.524614025,0.518518519,0.319327731,0.639455782,0.051340944,0.047748792,5
10,2158,2159,200,400,1,2,0.523706525,0.529411765,0.319327731,0.630136986,0.048978774,0.048118137,5
10,2160,2161,200,400,1,2,0.515375311,0.507462687,0.37398374,0.657718121,0.053337787,0.048456259,5
10,2162,2163,200,400,1,2,0.505853862,0.507462687,0.37398374,0.620689655,0.047345268,0.050675629,5
10,2164,2165,200,400,1,2,0.524486716,0.529411765,0.387096774,0.639455782,0.049894201,0.049179567,5
10,2166,2167,200,400,1,2,0.523647649,0.523965142,0.4,0.666666667,0.053649813,0.048118137,5
10,2168,2169,200,400,1,2,0.500864073,0.496240602,0.4,0.620689655,0.049959775,0.051449393,5
10,2170,2171,200,400,1,2,0.537518781,0.540145985,0.412698413,0.630136986,0.049649744,0.048456259,5
10,2172,2173,200,400,1,2,0.539295649,0.529411765,0.4,0.692810458,0.062928966,0.064181818,5
10,2174,2175,200,400,1,2,0.514849204,0.518518519,0.387096774,0.657718121,0.051567408,0.049919192,5
10,2176,2177,200,400,1,2,0.508207406,0.507462687,0.387096774,0.611111111,0.050501363,0.050675629,5
10,2178,2179,200,400,1,2,0.524564917,0.518518519,0.360655738,0.692810458,0.058592886,0.063207034,5
10,2180,2181,200,400,1,2,0.509048618,0.507462687,0.412698413,0.601398601,0.04415031,0.048456259,5
10,2182,2183,200,400,1,2,0.504548197,0.501851644,0.37398374,0.611111111,0.051895323,0.056775191,5
10,2184,2185,200,400,1,2,0.511866103,0.518518519,0.360655738,0.639455782,0.063433074,0.067067006,5
10,2186,2187,200,400,1,2,0.536022077,0.534778875,0.42519685,0.684210526,0.053701167,0.05433684,5
10,2188,2189,200,400,1,2,0.513154506,0.507462687,0.37398374,0.630136986,0.049276113,0.048456259,5
10,2190,2191,200,400,1,2,0.527014463,0.529411765,0.387096774,0.639455782,0.052555696,0.049179567,5
10,2192,2193,200,400,1,2,0.505429799,0.507462687,0.360655738,0.630136986,0.052023867,0.050675629,5
10,2194,2195,200,400,1,2,0.500608536,0.496240602,0.4,0.639455782,0.045106361,0.034037766,5
10,2196,2197,200,400,1,2,0.522995942,0.518518519,0.4,0.657718121,0.050605179,0.049919192,5
10,2198,2199,200,400,1,2,0.512432489,0.518518519,0.4,0.611111111,0.046790685,0.049919192,5
10,2200,2201,200,400,2,3,0.541860132,0.540145985,0.360655738,0.684210526,0.051181914,0.048456259,5
10,2202,2203,200,400,2,3,0.5322335,0.540145985,0.4,0.657718121,0.057840246,0.054928549,5
10,2204,2205,200,400,2,3,0.530733061,0.529411765,0.37398374,0.709677419,0.055820556,0.049179567,5
10,2206,2207,200,400,2,3,0.538950057,0.540145985,0.412698413,0.666666667,0.053042064,0.061400839,5
10,2208,2209,200,400,2,3,0.557589573,0.561151079,0.4,0.701298701,0.056598848,0.059670977,5
10,2210,2211,200,400,2,3,0.576555285,0.571428571,0.387096774,0.757763975,0.066875967,0.058833333,5
10,2212,2213,200,400,2,3,0.544210673,0.540145985,0.4,0.692810458,0.053516342,0.048456259,5
10,2214,2215,200,400,2,3,0.535571809,0.529411765,0.387096774,0.639455782,0.043040651,0.047056708,5
10,2216,2217,200,400,2,3,0.547188169,0.561151079,0.360655738,0.742138365,0.071830607,0.063207034,5
10,2218,2219,200,400,2,3,0.533686502,0.529411765,0.360655738,0.657718121,0.055321072,0.062294118,5
10,2220,2221,200,400,2,3,0.531265415,0.529411765,0.42519685,0.657718121,0.048148639,0.049179567,5
10,2222,2223,200,400,2,3,0.565969501,0.561151079,0.4,0.72611465,0.066645497,0.059670977,5
10,2224,2225,200,400,2,3,0.562387902,0.571428571,0.387096774,0.734177215,0.066653619,0.062294118,5
10,2226,2227,200,400,2,3,0.552310639,0.550724638,0.412698413,0.742138365,0.060571216,0.054137715,5
10,2228,2229,200,400,2,3,0.51676493,0.518518519,0.37398374,0.620689655,0.052586153,0.056563113,5
10,2230,2231,200,400,2,3,0.555519479,0.561151079,0.4375,0.684210526,0.054710844,0.047056708,5
10,2232,2233,200,400,2,3,0.545973621,0.550724638,0.37398374,0.701298701,0.060810354,0.060526638,5
10,2234,2235,200,400,2,3,0.544339508,0.550724638,0.387096774,0.666666667,0.053769305,0.047748792,5
10,2236,2237,200,400,2,3,0.531147595,0.529411765,0.333333333,0.675496689,0.057896414,0.049179567,5
10,2238,2239,200,400,2,3,0.540248936,0.540145985,0.387096774,0.684210526,0.067087168,0.065094122,5
10,2240,2241,200,400,2,3,0.543208992,0.540145985,0.387096774,0.757763975,0.057984539,0.048456259,5
10,2242,2243,200,400,2,3,0.53881792,0.534778875,0.387096774,0.701298701,0.060491304,0.057136844,5
10,2244,2245,200,400,2,3,0.570051189,0.571428571,0.42519685,0.757763975,0.061714121,0.058833333,5
10,2246,2247,200,400,2,3,0.553051943,0.550724638,0.412698413,0.717948718,0.061990401,0.060526638,5
10,2248,2249,200,400,2,3,0.541946301,0.540145985,0.387096774,0.684210526,0.054090693,0.048456259,5
10,2250,2251,200,400,2,3,0.566297911,0.571428571,0.449612403,0.709677419,0.059276105,0.062294118,5
10,2252,2253,200,400,2,3,0.546695137,0.540145985,0.42519685,0.75,0.054954335,0.061400839,5
10,2254,2255,200,400,2,3,0.565012275,0.561151079,0.37398374,0.742138365,0.071941171,0.076834577,5
10,2256,2257,200,400,2,3,0.547013461,0.550724638,0.4,0.666666667,0.058417718,0.060526638,5
10,2258,2259,200,400,2,3,0.562933508,0.561151079,0.4375,0.773006135,0.065736012,0.074070743,5
10,2260,2261,200,400,2,3,0.533758797,0.540145985,0.319327731,0.657718121,0.054640814,0.061400839,5
10,2262,2263,200,400,2,3,0.564740076,0.561151079,0.4375,0.734177215,0.056819473,0.059670977,5
10,2264,2265,200,400,2,3,0.539588384,0.540145985,0.42519685,0.648648649,0.050243177,0.048456259,5
10,2266,2267,200,400,2,3,0.553174752,0.550724638,0.42519685,0.742138365,0.053970031,0.060526638,5
10,2268,2269,200,400,2,3,0.568082928,0.561151079,0.449612403,0.734177215,0.060594644,0.063207034,5
10,2270,2271,200,400,2,3,0.529587561,0.540145985,0.4,0.717948718,0.059614488,0.061400839,5
10,2272,2273,200,400,2,3,0.529085115,0.529411765,0.412698413,0.657718121,0.045398083,0.047056708,5
10,2274,2275,200,400,2,3,0.562319338,0.561151079,0.360655738,0.742138365,0.060236644,0.061439005,5
10,2276,2277,200,400,2,3,0.549220429,0.550724638,0.42519685,0.701298701,0.057842413,0.045716929,5
10,2278,2279,200,400,2,3,0.56014297,0.561151079,0.37398374,0.757763975,0.068499856,0.074070743,5
10,2280,2281,200,400,2,3,0.556068487,0.561151079,0.4,0.72611465,0.054404062,0.047056708,5
10,2282,2283,200,400,2,3,0.53900615,0.529411765,0.42519685,0.692810458,0.05350698,0.049179567,5
10,2284,2285,200,400,2,3,0.542888436,0.540145985,0.347107438,0.709677419,0.062565403,0.048456259,5
10,2286,2287,200,400,2,3,0.539073861,0.540145985,0.333333333,0.675496689,0.057684729,0.048456259,5
10,2288,2289,200,400,2,3,0.554154689,0.550724638,0.387096774,0.684210526,0.056553738,0.047748792,5
10,2290,2291,200,400,2,3,0.563160379,0.561151079,0.42519685,0.72611465,0.065676108,0.079598411,5
10,2292,2293,200,400,2,3,0.535734939,0.540145985,0.412698413,0.692810458,0.057622673,0.061400839,5
10,2294,2295,200,400,2,3,0.532704635,0.529411765,0.42519685,0.765432099,0.059661127,0.062294118,5
10,2296,2297,200,400,2,3,0.547657024,0.540145985,0.412698413,0.701298701,0.062617347,0.061400839,5
10,2298,2299,200,400,2,3,0.550060491,0.550724638,0.37398374,0.701298701,0.063320185,0.060526638,5
10,2300,2301,200,400,2,3,0.546392491,0.540145985,0.42519685,0.75,0.068279775,0.065094122,5
10,2302,2303,200,400,2,3,0.561507779,0.571428571,0.37398374,0.742138365,0.059061125,0.046379562,5
10,2304,2305,200,400,2,3,0.561905616,0.561151079,0.42519685,0.787878788,0.07088901,0.063207034,5
10,2306,2307,200,400,2,3,0.536451749,0.540145985,0.360655738,0.657718121,0.055689735,0.06324748,5
10,2308,2309,200,400,2,3,0.537833641,0.540145985,0.4,0.709677419,0.05227727,0.048456259,5
10,2310,2311,200,400,2,3,0.547900391,0.540145985,0.4,0.709677419,0.062576888,0.061400839,5
10,2312,2313,200,400,2,3,0.54068439,0.540145985,0.412698413,0.709677419,0.052713665,0.048456259,5
10,2314,2315,200,400,2,3,0.540012363,0.529411765,0.412698413,0.742138365,0.053836869,0.049179567,5
10,2316,2317,200,400,2,3,0.562504686,0.561151079,0.4375,0.692810458,0.064172043,0.074070743,5
10,2318,2319,200,400,2,3,0.56134633,0.555937858,0.42519685,0.72611465,0.061977848,0.055477913,5
